brokerTime,close,high,low,open,spread,tickVolume
1668488400000000000,16738.5,16797.5,16709.5,16711.5,54,1177
1668484800000000000,16707.5,16740.5,16642.5,16666.5,53,1852
1668415980000000000,16420.5,16448.5,16420.5,16427.5,81,22
1668421860000000000,16761.5,16770.5,16754.5,16761.5,59,35
1668465000000000000,16269.5,16269.5,16233.5,16253.5,54,514
1668328560000000000,16750.5,16755.5,16742.5,16748.5,58,62
1668421500000000000,16766.5,16781.5,16750.5,16779.5,55,121
1668355080000000000,16609.5,16612.5,16606.5,16607.5,57,13
1668416700000000000,16494.5,16518.5,16489.5,16518.5,64,41
1668330120000000000,16571.5,16571.5,16550.5,16550.5,72,45
1668330660000000000,16652.5,16666.5,16647.5,16647.5,58,77
1668495600000000000,16718.5,16741.5,16696.5,16716.5,60,892
1668464100000000000,16229.5,16249.5,16185.5,16191.5,59,760
1668332220000000000,16638.5,16648.5,16638.5,16639.5,57,53
1668427920000000000,16692.5,16692.5,16692.5,16692.5,56,1
1668411480000000000,15905.5,15908.5,15890.5,15890.5,57,42
1668373080000000000,16457.5,16457.5,16457.5,16457.5,53,1
1668476880000000000,16610.5,16627.5,16610.5,16614.5,54,42
1668327360000000000,16816.5,16816.5,16815.5,16815.5,53,2
1668413940000000000,15888.5,15888.5,15878.5,15880.5,56,22
1668358860000000000,16618.5,16618.5,16614.5,16614.5,54,12
1668472200000000000,16374.5,16383.5,16319.5,16360.5,56,809
1668378900000000000,16518.5,16518.5,16510.5,16510.5,53,24
1668364020000000000,16512.5,16517.5,16510.5,16513.5,57,35
1668479580000000000,16563.5,16566.5,16542.5,16566.5,54,102
1668337200000000000,16604.5,16604.5,16587.5,16599.5,61,52
1668484800000000000,16691.5,16727.5,16642.5,16666.5,53,1127
1668358140000000000,16616.5,16618.5,16614.5,16617.5,55,14
1668484800000000000,16731.5,16740.5,16642.5,16666.5,57,1673
1668408240000000000,15857.5,15875.5,15853.5,15860.5,57,98
1668368820000000000,16492.5,16494.5,16484.5,16485.5,56,30
1668384120000000000,16316.5,16318.5,16305.5,16305.5,55,63
1668432300000000000,16724.5,16739.5,16724.5,16736.5,52,44
1668462300000000000,16357.5,16388.5,16309.5,16388.5,59,351
1668383640000000000,16354.5,16357.5,16354.5,16357.5,60,4
1668373800000000000,16453.5,16453.5,16453.5,16453.5,55,1
1668418440000000000,16670.5,16680.5,16666.5,16680.5,59,90
1668364200000000000,16530.5,16530.5,16526.5,16526.5,53,5
1668373620000000000,16465.5,16469.5,16463.5,16466.5,55,20
1668361860000000000,16523.5,16533.5,16523.5,16529.5,57,20
1668351360000000000,16568.5,16569.5,16561.5,16561.5,55,14
1668463800000000000,16163.5,16221.5,16157.5,16182.5,57,577
1668411900000000000,15839.5,15839.5,15818.5,15818.5,53,37
1668360180000000000,16520.5,16535.5,16507.5,16507.5,62,34
1668362700000000000,16530.5,16530.5,16524.5,16524.5,57,16
1668333600000000000,16704.5,16713.5,16704.5,16713.5,57,20
1668474000000000000,16622.5,16705.5,16355.5,16355.5,56,1736
1668495600000000000,16715.5,16741.5,16696.5,16716.5,55,426
1668333360000000000,16711.5,16715.5,16710.5,16715.5,55,8
1668427740000000000,16693.5,16696.5,16692.5,16696.5,56,14
1668415020000000000,15917.5,15923.5,15908.5,15920.5,54,46
1668422160000000000,16724.5,16748.5,16724.5,16748.5,52,39
1668492000000000000,16747.5,16799.5,16722.5,16770.5,56,1226
1668383340000000000,16348.5,16368.5,16347.5,16368.5,53,29
1668363240000000000,16524.5,16527.5,16524.5,16527.5,55,19
1668463800000000000,16167.5,16221.5,16157.5,16182.5,60,478
1668425340000000000,16661.5,16666.5,16660.5,16666.5,56,15
1668370800000000000,16447.5,16459.5,16446.5,16459.5,66,20
1668423480000000000,16736.5,16753.5,16736.5,16751.5,55,12
1668466800000000000,16289.5,16302.5,16194.5,16252.5,60,1275
1668336720000000000,16630.5,16646.5,16630.5,16646.5,52,10
1668408960000000000,15903.5,15903.5,15903.5,15903.5,58,1
1668488400000000000,16739.5,16797.5,16709.5,16711.5,59,1190
1668467700000000000,16292.5,16302.5,16259.5,16259.5,56,196
1668420000000000000,16796.5,16802.5,16777.5,16777.5,57,66
1668476160000000000,16649.5,16662.5,16646.5,16662.5,62,97
1668384000000000000,16339.5,16339.5,16339.5,16339.5,58,1
1668499200000000000,16663.5,16668.5,16609.5,16609.5,56,590
1668350580000000000,16553.5,16557.5,16553.5,16554.5,55,9
1668495600000000000,16708.5,16741.5,16696.5,16716.5,57,982
1668502800000000000,16841.5,16867.5,16685.5,16685.5,58,1186
1668414540000000000,15899.5,15908.5,15895.5,15899.5,55,32
1668363720000000000,16523.5,16523.5,16523.5,16523.5,57,1
1668364080000000000,16522.5,16528.5,16514.5,16514.5,56,45
1668488400000000000,16783.5,16797.5,16709.5,16711.5,54,710
1668409620000000000,15915.5,15919.5,15912.5,15917.5,59,23
1668373260000000000,16473.5,16474.5,16460.5,16460.5,53,28
1668383220000000000,16384.5,16388.5,16374.5,16374.5,59,57
1668375240000000000,16491.5,16491.5,16491.5,16491.5,57,1
1668336420000000000,16650.5,16652.5,16650.5,16652.5,57,5
1668488400000000000,16761.5,16797.5,16709.5,16711.5,55,1447
1668465900000000000,16223.5,16252.5,16194.5,16252.5,60,895
1668358440000000000,16609.5,16611.5,16607.5,16610.5,56,23
1668361080000000000,16519.5,16523.5,16514.5,16518.5,57,27
1668484800000000000,16707.5,16727.5,16642.5,16666.5,54,1291
1668461700000000000,16463.5,16466.5,16453.5,16458.5,56,68
1668427620000000000,16704.5,16704.5,16703.5,16703.5,55,3
1668499200000000000,16657.5,16665.5,16609.5,16609.5,57,382
1668499200000000000,16633.5,16635.5,16609.5,16609.5,56,114
1668380700000000000,16257.5,16257.5,16247.5,16247.5,59,39
1668381480000000000,16273.5,16274.5,16272.5,16272.5,58,6
1668482340000000000,16556.5,16558.5,16552.5,16558.5,54,11
1668387840000000000,16360.5,16368.5,16360.5,16368.5,58,29
1668465000000000000,16253.5,16266.5,16241.5,16253.5,59,175
1668380040000000000,16442.5,16446.5,16436.5,16436.5,57,28
1668330420000000000,16658.5,16662.5,16650.5,16650.5,58,21
1668415980000000000,16438.5,16461.5,16412.5,16427.5,73,124
1668499200000000000,16659.5,16689.5,16609.5,16609.5,59,1407
1668462000000000000,16447.5,16461.5,16439.5,16451.5,57,164
1668423720000000000,16665.5,16699.5,16664.5,16695.5,55,77
1668373680000000000,16458.5,16463.5,16458.5,16463.5,56,14
1668358080000000000,16619.5,16624.5,16614.5,16614.5,55,50
1668384480000000000,16317.5,16332.5,16313.5,16313.5,60,50
1668388140000000000,16350.5,16350.5,16341.5,16341.5,58,14
1668483180000000000,16595.5,16607.5,16591.5,16591.5,61,47
1668328500000000000,16749.5,16749.5,16733.5,16733.5,57,55
1668502800000000000,16842.5,16867.5,16685.5,16685.5,61,1192
1668464100000000000,16209.5,16209.5,16185.5,16191.5,52,178
1668333540000000000,16713.5,16713.5,16711.5,16711.5,54,4
1668360840000000000,16518.5,16520.5,16514.5,16514.5,57,17
1668410700000000000,15924.5,15933.5,15922.5,15926.5,57,36
1668474000000000000,16517.5,16533.5,16355.5,16355.5,59,903
1668417300000000000,16446.5,16446.5,16436.5,16445.5,56,23
1668484800000000000,16730.5,16736.5,16642.5,16666.5,56,1481
1668408300000000000,15851.5,15860.5,15840.5,15860.5,60,93
1668474000000000000,16512.5,16533.5,16355.5,16355.5,56,881
1668328140000000000,16768.5,16768.5,16763.5,16763.5,59,7
1668364380000000000,16514.5,16521.5,16514.5,16520.5,55,37
1668368700000000000,16483.5,16489.5,16480.5,16487.5,56,27
1668484800000000000,16678.5,16679.5,16642.5,16666.5,53,199
1668371880000000000,16438.5,16438.5,16436.5,16438.5,57,11
1668459600000000000,16563.5,16563.5,16554.5,16555.5,52,80
1668375720000000000,16490.5,16490.5,16490.5,16490.5,59,2
1668381660000000000,16288.5,16288.5,16286.5,16286.5,54,2
1668412920000000000,15847.5,15847.5,15826.5,15835.5,55,45
1668488400000000000,16802.5,16814.5,16709.5,16711.5,57,1802
1668411540000000000,15890.5,15901.5,15887.5,15897.5,59,48
1668499200000000000,16649.5,16668.5,16609.5,16609.5,58,493
1668484800000000000,16682.5,16697.5,16642.5,16666.5,57,383
1668426720000000000,16706.5,16706.5,16693.5,16693.5,60,21
1668463800000000000,16171.5,16221.5,16157.5,16182.5,60,392
1668481200000000000,16717.5,16717.5,16485.5,16509.5,57,2197
1668429420000000000,16733.5,16735.5,16712.5,16719.5,54,61
1668383880000000000,16349.5,16350.5,16347.5,16348.5,58,13
1668426240000000000,16701.5,16713.5,16688.5,16688.5,57,43
1668483240000000000,16584.5,16588.5,16584.5,16588.5,56,10
1668484800000000000,16697.5,16727.5,16642.5,16666.5,54,1098
1668358080000000000,16621.5,16621.5,16614.5,16614.5,58,14
1668361980000000000,16521.5,16530.5,16520.5,16529.5,59,34
1668495600000000000,16730.5,16741.5,16716.5,16716.5,60,155
1668361620000000000,16541.5,16547.5,16540.5,16540.5,57,21
1668466800000000000,16284.5,16302.5,16194.5,16252.5,63,1185
1668339060000000000,16425.5,16432.5,16425.5,16429.5,59,17
1668355380000000000,16622.5,16622.5,16622.5,16622.5,55,1
1668363120000000000,16530.5,16532.5,16530.5,16532.5,57,4
1668412800000000000,15817.5,15819.5,15804.5,15816.5,54,67
1668375420000000000,16505.5,16506.5,16496.5,16496.5,56,15
1668481980000000000,16533.5,16538.5,16531.5,16536.5,54,12
1668417000000000000,16477.5,16480.5,16455.5,16456.5,57,63
1668355320000000000,16619.5,16619.5,16619.5,16619.5,58,1
1668466800000000000,16308.5,16316.5,16194.5,16252.5,56,1463
1668332220000000000,16640.5,16647.5,16639.5,16639.5,57,31
1668328380000000000,16738.5,16744.5,16738.5,16742.5,53,30
1668418440000000000,16673.5,16680.5,16666.5,16680.5,63,81
1668383040000000000,16386.5,16398.5,16386.5,16396.5,53,62
1668467700000000000,16293.5,16316.5,16259.5,16259.5,59,549
1668381540000000000,16280.5,16282.5,16278.5,16279.5,58,29
1668374760000000000,16505.5,16512.5,16496.5,16497.5,54,41
1668365580000000000,16543.5,16547.5,16542.5,16547.5,56,20
1668355980000000000,16632.5,16637.5,16628.5,16634.5,56,17
1668474000000000000,16359.5,16359.5,16355.5,16355.5,53,19
1668337920000000000,16458.5,16458.5,16458.5,16458.5,60,3
1668488400000000000,16799.5,16828.5,16709.5,16711.5,55,2171
1668423120000000000,16740.5,16754.5,16740.5,16754.5,59,24
1668339000000000000,16437.5,16442.5,16435.5,16436.5,60,55
1668421440000000000,16777.5,16810.5,16777.5,16802.5,57,51
1668335700000000000,16676.5,16677.5,16676.5,16676.5,57,3
1668492000000000000,16790.5,16799.5,16746.5,16770.5,61,404
1668463800000000000,16169.5,16221.5,16157.5,16182.5,54,382
1668408900000000000,15902.5,15904.5,15888.5,15888.5,59,19
1668382020000000000,16311.5,16316.5,16311.5,16316.5,57,7
1668409680000000000,15930.5,15930.5,15922.5,15922.5,54,12
1668488400000000000,16787.5,16828.5,16709.5,16711.5,52,2200
1668495600000000000,16696.5,16741.5,16696.5,16716.5,54,227
1668337380000000000,16597.5,16610.5,16597.5,16610.5,52,67
1668484800000000000,16699.5,16703.5,16642.5,16666.5,53,698
1668338820000000000,16473.5,16480.5,16469.5,16470.5,60,16
1668411660000000000,15867.5,15876.5,15867.5,15876.5,54,24
1668478020000000000,16535.5,16538.5,16534.5,16538.5,52,17
1668351180000000000,16561.5,16565.5,16561.5,16563.5,59,4
1668463200000000000,16191.5,16275.5,16157.5,16204.5,54,1608
1668492000000000000,16746.5,16776.5,16746.5,16770.5,53,148
1668499200000000000,16609.5,16609.5,16609.5,16609.5,60,7
1668382200000000000,16318.5,16332.5,16318.5,16325.5,54,34
1668416880000000000,16461.5,16461.5,16457.5,16457.5,59,2
1668370740000000000,16473.5,16473.5,16473.5,16473.5,54,6
1668465900000000000,16246.5,16252.5,16245.5,16252.5,57,27
1668474000000000000,16380.5,16381.5,16355.5,16355.5,53,67
1668382860000000000,16414.5,16430.5,16406.5,16426.5,54,85
1668339000000000000,16439.5,16442.5,16435.5,16436.5,57,58
1668336060000000000,16674.5,16674.5,16669.5,16669.5,52,6
1668470400000000000,16381.5,16391.5,16335.5,16347.5,52,391
1668492000000000000,16726.5,16799.5,16722.5,16770.5,55,1848
1668495600000000000,16698.5,16741.5,16696.5,16716.5,58,280
1668415920000000000,16441.5,16514.5,16392.5,16392.5,74,95
1668384240000000000,16306.5,16307.5,16305.5,16305.5,57,15
1668470400000000000,16361.5,16391.5,16335.5,16347.5,58,738
1668372060000000000,16447.5,16453.5,16441.5,16441.5,57,42
1668492000000000000,16726.5,16799.5,16722.5,16770.5,54,1766
1668377040000000000,16488.5,16495.5,16487.5,16495.5,57,18
1668470400000000000,16362.5,16391.5,16335.5,16347.5,55,626
1668481200000000000,16674.5,16728.5,16485.5,16509.5,52,2835
1668361680000000000,16535.5,16540.5,16535.5,16540.5,58,9
1668418320000000000,16680.5,16690.5,16680.5,16689.5,62,61
1668484800000000000,16737.5,16739.5,16642.5,16666.5,56,1529
1668365520000000000,16547.5,16551.5,16544.5,16551.5,57,24
1668495600000000000,16640.5,16741.5,16632.5,16716.5,56,1787
1668331920000000000,16674.5,16674.5,16651.5,16652.5,53,46
1668370080000000000,16487.5,16493.5,16487.5,16490.5,59,19
1668377160000000000,16495.5,16495.5,16495.5,16495.5,54,1
1668502800000000000,16778.5,16874.5,16685.5,16685.5,54,2205
1668484800000000000,16692.5,16727.5,16642.5,16666.5,55,898
1668329520000000000,16679.5,16685.5,16679.5,16682.5,61,15
1668361980000000000,16529.5,16530.5,16529.5,16529.5,57,5
1668468600000000000,16337.5,16347.5,16292.5,16293.5,57,106
1668422760000000000,16721.5,16738.5,16719.5,16736.5,59,30
1668484800000000000,16706.5,16740.5,16642.5,16666.5,55,1833
1668414960000000000,15913.5,15913.5,15905.5,15905.5,56,20
1668383520000000000,16355.5,16362.5,16347.5,16349.5,57,77
1668385500000000000,16341.5,16342.5,16339.5,16340.5,57,11
1668468600000000000,16318.5,16347.5,16292.5,16293.5,53,476
1668420300000000000,16827.5,16868.5,16827.5,16868.5,63,60
1668367980000000000,16450.5,16452.5,16447.5,16447.5,58,19
1668470400000000000,16355.5,16391.5,16335.5,16347.5,65,1164
1668481200000000000,16641.5,16656.5,16485.5,16509.5,54,2130
1668379500000000000,16474.5,16500.5,16474.5,16498.5,56,44
1668479700000000000,16596.5,16596.5,16578.5,16578.5,53,22
1668481200000000000,16583.5,16607.5,16485.5,16509.5,54,1640
1668353520000000000,16558.5,16558.5,16554.5,16554.5,54,14
1668361320000000000,16538.5,16538.5,16538.5,16538.5,58,1
1668468600000000000,16341.5,16347.5,16292.5,16293.5,56,1131
1668495600000000000,16632.5,16741.5,16632.5,16716.5,57,1991
1668375300000000000,16495.5,16495.5,16495.5,16495.5,57,1
1668360780000000000,16514.5,16517.5,16502.5,16505.5,57,51
1668427500000000000,16704.5,16704.5,16704.5,16704.5,62,1
1668478020000000000,16538.5,16552.5,16534.5,16538.5,61,69
1668480480000000000,16568.5,16578.5,16566.5,16575.5,57,42
1668495600000000000,16724.5,16724.5,16716.5,16716.5,54,47
1668360360000000000,16495.5,16495.5,16495.5,16495.5,54,2
1668338400000000000,16473.5,16475.5,16465.5,16466.5,58,44
1668374100000000000,16466.5,16466.5,16454.5,16455.5,54,19
1668502800000000000,16786.5,16874.5,16685.5,16685.5,58,2282
1668492000000000000,16739.5,16799.5,16722.5,16770.5,57,1152
1668476940000000000,16613.5,16613.5,16610.5,16611.5,52,7
1668468600000000000,16311.5,16347.5,16292.5,16293.5,55,948
1668421380000000000,16802.5,16802.5,16771.5,16771.5,52,32
1668492000000000000,16736.5,16799.5,16722.5,16770.5,56,1353
1668367260000000000,16477.5,16477.5,16467.5,16471.5,58,33
1668411960000000000,15776.5,15810.5,15761.5,15810.5,57,110
1668474000000000000,16506.5,16531.5,16355.5,16355.5,59,695
1668367140000000000,16478.5,16491.5,16474.5,16490.5,57,42
1668351960000000000,16555.5,16558.5,16548.5,16551.5,60,28
1668492000000000000,16771.5,16776.5,16770.5,16770.5,58,32
1668361680000000000,16544.5,16544.5,16535.5,16540.5,57,35
1668477420000000000,16559.5,16559.5,16558.5,16558.5,52,2
1668384900000000000,16333.5,16335.5,16333.5,16334.5,57,8
1668424080000000000,16651.5,16671.5,16651.5,16661.5,54,84
1668333720000000000,16717.5,16718.5,16715.5,16718.5,53,7
1668484800000000000,16706.5,16740.5,16642.5,16666.5,56,2148
1668367800000000000,16467.5,16474.5,16466.5,16466.5,57,43
1668499200000000000,16653.5,16674.5,16609.5,16609.5,56,868
1668488400000000000,16781.5,16797.5,16709.5,16711.5,57,1568
1668379440000000000,16499.5,16500.5,16498.5,16500.5,55,15
1668415560000000000,16290.5,16321.5,16285.5,16285.5,53,78
1668465000000000000,16256.5,16266.5,16233.5,16253.5,58,471
1668368520000000000,16497.5,16500.5,16489.5,16490.5,56,38
1668338940000000000,16446.5,16448.5,16445.5,16445.5,59,16
1668495600000000000,16715.5,16741.5,16696.5,16716.5,58,507
1668408660000000000,15890.5,15890.5,15875.5,15886.5,53,80
1668423180000000000,16752.5,16752.5,16749.5,16749.5,57,7
1668472200000000000,16367.5,16371.5,16319.5,16360.5,56,643
1668418560000000000,16689.5,16721.5,16688.5,16721.5,69,66
1668421680000000000,16748.5,16751.5,16748.5,16751.5,61,21
1668373560000000000,16456.5,16462.5,16455.5,16462.5,56,27
1668382620000000000,16408.5,16409.5,16355.5,16367.5,54,122
1668495600000000000,16642.5,16741.5,16642.5,16716.5,57,1582
1668465000000000000,16260.5,16266.5,16233.5,16253.5,54,483
1668472200000000000,16337.5,16361.5,16319.5,16360.5,55,589
1668427800000000000,16701.5,16701.5,16694.5,16694.5,61,7
1668409560000000000,15924.5,15924.5,15921.5,15924.5,55,8
1668484800000000000,16716.5,16727.5,16642.5,16666.5,57,1362
1668423000000000000,16724.5,16732.5,16724.5,16732.5,58,9
1668369900000000000,16505.5,16506.5,16498.5,16498.5,55,32
1668386400000000000,16364.5,16374.5,16364.5,16368.5,57,17
1668499200000000000,16628.5,16633.5,16609.5,16609.5,59,69
1668380520000000000,16276.5,16430.5,16276.5,16429.5,118,75
1668416580000000000,16522.5,16534.5,16522.5,16532.5,69,42
1668352140000000000,16558.5,16562.5,16557.5,16562.5,57,7
1668336360000000000,16666.5,16666.5,16666.5,16666.5,53,1
1668412200000000000,15829.5,15829.5,15810.5,15817.5,52,44
1668475980000000000,16643.5,16643.5,16643.5,16643.5,56,1
1668462300000000000,16351.5,16388.5,16351.5,16388.5,52,80
1668472200000000000,16336.5,16361.5,16319.5,16360.5,56,586
1668357720000000000,16612.5,16612.5,16612.5,16612.5,53,1
1668369960000000000,16508.5,16509.5,16507.5,16507.5,56,3
1668330600000000000,16668.5,16668.5,16668.5,16668.5,52,1
1668328860000000000,16760.5,16764.5,16757.5,16763.5,55,37
1668465000000000000,16251.5,16265.5,16241.5,16253.5,62,78
1668414300000000000,15890.5,15894.5,15880.5,15891.5,57,80
1668481200000000000,16586.5,16593.5,16485.5,16509.5,58,1398
1668409680000000000,15922.5,15922.5,15922.5,15922.5,55,1
1668409380000000000,15927.5,15927.5,15925.5,15925.5,54,13
1668330660000000000,16653.5,16666.5,16647.5,16647.5,60,81
1668461700000000000,16452.5,16466.5,16443.5,16458.5,58,193
1668414240000000000,15891.5,15891.5,15874.5,15874.5,53,26
1668466800000000000,16234.5,16261.5,16208.5,16215.5,56,426
1668424320000000000,16664.5,16664.5,16658.5,16660.5,59,29
1668464100000000000,16250.5,16254.5,16185.5,16191.5,53,1061
1668368820000000000,16486.5,16487.5,16485.5,16485.5,55,5
1668367740000000000,16473.5,16475.5,16461.5,16474.5,55,30
1668423780000000000,16677.5,16680.5,16658.5,16663.5,62,136
1668502800000000000,16776.5,16874.5,16685.5,16685.5,59,2293
1668417480000000000,16392.5,16394.5,16387.5,16387.5,65,26
1668327300000000000,16815.5,16815.5,16814.5,16814.5,54,2
1668464100000000000,16237.5,16246.5,16185.5,16191.5,58,550
1668502800000000000,16767.5,16874.5,16685.5,16685.5,55,2182
1668379860000000000,16451.5,16457.5,16451.5,16454.5,54,35
1668495600000000000,16622.5,16741.5,16620.5,16716.5,53,2044
1668363120000000000,16529.5,16537.5,16529.5,16532.5,57,40
1668415020000000000,15910.5,15921.5,15908.5,15920.5,58,13
1668359940000000000,16591.5,16596.5,16591.5,16596.5,57,17
1668464100000000000,16215.5,16235.5,16185.5,16191.5,58,477
1668377220000000000,16506.5,16506.5,16505.5,16505.5,56,6
1668470400000000000,16354.5,16391.5,16335.5,16347.5,60,1226
1668478800000000000,16539.5,16546.5,16535.5,16535.5,56,27
1668426360000000000,16703.5,16705.5,16693.5,16697.5,55,29
1668409920000000000,15916.5,15926.5,15916.5,15926.5,57,21
1668425220000000000,16665.5,16668.5,16660.5,16665.5,53,31
1668483000000000000,16591.5,16591.5,16583.5,16590.5,54,12
1668380340000000000,16428.5,16428.5,16428.5,16428.5,54,3
1668429300000000000,16711.5,16723.5,16704.5,16720.5,52,55
1668379260000000000,16514.5,16514.5,16513.5,16513.5,55,2
1668383340000000000,16348.5,16368.5,16347.5,16368.5,52,65
1668360480000000000,16531.5,16533.5,16519.5,16519.5,54,22
1668413220000000000,15837.5,15854.5,15835.5,15846.5,57,62
1668388140000000000,16341.5,16342.5,16341.5,16341.5,56,4
1668463200000000000,16160.5,16275.5,16157.5,16204.5,57,1287
1668373200000000000,16459.5,16471.5,16456.5,16467.5,57,51
1668369000000000000,16496.5,16501.5,16494.5,16494.5,54,22
1668481200000000000,16708.5,16728.5,16485.5,16509.5,65,2232
1668482700000000000,16587.5,16587.5,16581.5,16582.5,52,13
1668463200000000000,16253.5,16253.5,16188.5,16204.5,55,281
1668492000000000000,16730.5,16799.5,16722.5,16770.5,56,1780
1668465900000000000,16223.5,16252.5,16207.5,16252.5,58,233
1668478200000000000,16555.5,16558.5,16550.5,16550.5,52,35
1668369600000000000,16506.5,16511.5,16500.5,16500.5,57,23
1668351120000000000,16568.5,16568.5,16564.5,16564.5,55,4
1668465900000000000,16244.5,16252.5,16244.5,16252.5,55,56
1668427200000000000,16708.5,16710.5,16708.5,16709.5,59,7
1668411660000000000,15867.5,15876.5,15867.5,15876.5,53,26
1668329280000000000,16668.5,16668.5,16668.5,16668.5,53,1
1668464100000000000,16192.5,16216.5,16185.5,16191.5,61,221
1668488400000000000,16760.5,16797.5,16709.5,16711.5,57,1442
1668361620000000000,16543.5,16547.5,16540.5,16540.5,57,17
1668422160000000000,16748.5,16748.5,16748.5,16748.5,52,1
1668328320000000000,16753.5,16766.5,16751.5,16754.5,57,54
1668378900000000000,16512.5,16512.5,16510.5,16510.5,55,8
1668335820000000000,16679.5,16680.5,16672.5,16678.5,53,13
1668481200000000000,16609.5,16611.5,16485.5,16509.5,54,1736
1668380040000000000,16444.5,16444.5,16436.5,16436.5,58,14
1668478620000000000,16534.5,16534.5,16534.5,16534.5,53,1
1668415500000000000,16284.5,16374.5,16284.5,16366.5,74,187
1668492000000000000,16782.5,16799.5,16746.5,16770.5,59,492
1668378240000000000,16500.5,16502.5,16498.5,16498.5,56,13
1668367500000000000,16463.5,16464.5,16461.5,16464.5,57,4
1668488400000000000,16767.5,16797.5,16709.5,16711.5,54,924
1668368760000000000,16481.5,16486.5,16481.5,16486.5,58,18
1668376920000000000,16502.5,16506.5,16496.5,16496.5,56,19
1668470400000000000,16357.5,16391.5,16335.5,16347.5,55,538
1668464100000000000,16226.5,16249.5,16185.5,16191.5,62,770
1668480900000000000,16535.5,16536.5,16534.5,16534.5,58,10
1668424560000000000,16658.5,16658.5,16654.5,16654.5,57,14
1668385260000000000,16351.5,16351.5,16338.5,16342.5,52,27
1668360300000000000,16513.5,16517.5,16513.5,16515.5,57,25
1668484800000000000,16738.5,16740.5,16642.5,16666.5,55,1541
1668481200000000000,16577.5,16593.5,16485.5,16509.5,54,1458
1668484800000000000,16705.5,16740.5,16642.5,16666.5,54,2093
1668414600000000000,15904.5,15908.5,15901.5,15901.5,58,14
1668326700000000000,16803.5,16803.5,16803.5,16803.5,53,1
1668372360000000000,16455.5,16455.5,16438.5,16441.5,53,41
1668356640000000000,16622.5,16623.5,16613.5,16616.5,54,45
1668385380000000000,16347.5,16349.5,16339.5,16339.5,58,8
1668492000000000000,16726.5,16799.5,16722.5,16770.5,53,1670
1668412740000000000,15819.5,15821.5,15813.5,15819.5,56,45
1668478200000000000,16548.5,16558.5,16548.5,16550.5,59,44
1668470400000000000,16361.5,16391.5,16335.5,16347.5,55,887
1668462300000000000,16358.5,16388.5,16357.5,16388.5,57,51
1668420240000000000,16846.5,16850.5,16828.5,16828.5,55,51
1668499200000000000,16658.5,16661.5,16609.5,16609.5,55,190
1668418740000000000,16705.5,16705.5,16688.5,16696.5,62,24
1668330540000000000,16668.5,16674.5,16667.5,16674.5,56,7
1668335880000000000,16676.5,16678.5,16676.5,16678.5,56,2
1668475800000000000,16614.5,16617.5,16602.5,16602.5,57,63
1668499200000000000,16657.5,16689.5,16609.5,16609.5,57,1301
1668499200000000000,16661.5,16689.5,16609.5,16609.5,57,1419
1668484800000000000,16678.5,16679.5,16642.5,16666.5,53,203
1668492000000000000,16728.5,16799.5,16722.5,16770.5,55,1893
1668338040000000000,16463.5,16468.5,16463.5,16467.5,59,11
1668420720000000000,16848.5,16848.5,16812.5,16822.5,54,80
1668414060000000000,15873.5,15886.5,15869.5,15879.5,58,89
1668357840000000000,16612.5,16612.5,16612.5,16612.5,53,5
1668484800000000000,16694.5,16727.5,16642.5,16666.5,54,944
1668417240000000000,16457.5,16459.5,16453.5,16456.5,54,13
1668429120000000000,16713.5,16719.5,16712.5,16719.5,52,19
1668361500000000000,16543.5,16546.5,16542.5,16543.5,57,10
1668425220000000000,16664.5,16665.5,16660.5,16665.5,53,13
1668481200000000000,16582.5,16607.5,16485.5,16509.5,55,1612
1668488400000000000,16773.5,16797.5,16709.5,16711.5,58,956
1668369360000000000,16504.5,16504.5,16499.5,16500.5,53,12
1668417600000000000,16391.5,16395.5,16349.5,16349.5,57,94
1668380280000000000,16420.5,16420.5,16420.5,16420.5,60,1
1668369780000000000,16494.5,16504.5,16487.5,16504.5,56,33
1668410640000000000,15922.5,15941.5,15922.5,15938.5,59,35
1668352260000000000,16556.5,16562.5,16556.5,16562.5,58,2
1668354300000000000,16601.5,16615.5,16601.5,16615.5,60,26
1668502800000000000,16835.5,16874.5,16685.5,16685.5,52,1474
1668333240000000000,16703.5,16705.5,16703.5,16704.5,54,11
1668421020000000000,16835.5,16835.5,16835.5,16835.5,55,1
1668502800000000000,16745.5,16749.5,16685.5,16685.5,56,436
1668430140000000000,16724.5,16724.5,16724.5,16724.5,53,5
1668502800000000000,16783.5,16874.5,16685.5,16685.5,58,2284
1668380820000000000,16321.5,16328.5,16311.5,16325.5,58,38
1668408180000000000,15860.5,15872.5,15827.5,15827.5,61,123
1668373860000000000,16457.5,16466.5,16457.5,16461.5,56,30
1668416280000000000,16461.5,16461.5,16440.5,16442.5,57,35
1668502800000000000,16772.5,16874.5,16685.5,16685.5,61,2221
1668334020000000000,16709.5,16715.5,16706.5,16715.5,52,25
1668364020000000000,16510.5,16517.5,16507.5,16513.5,59,54
1668414780000000000,15902.5,15902.5,15902.5,15902.5,57,1
1668359940000000000,16595.5,16596.5,16595.5,16596.5,58,7
1668339000000000000,16438.5,16438.5,16436.5,16436.5,57,5
1668424440000000000,16670.5,16671.5,16666.5,16666.5,56,14
1668423180000000000,16747.5,16753.5,16744.5,16749.5,55,30
1668358020000000000,16614.5,16618.5,16608.5,16608.5,56,38
